BIC,Container Size,In/Out Gate,Full / Empty,Container Status,Destination,Trucker ID,Pick-up Time
-1192921901,20,GateOut,Full,IMPORT,90505,,
1308630056,40,GateOut,Full,IMPORT,91126,,
-107653947,40,GateOut,Full,IMPORT,92599,,
-706109172,40,GateOut,Full,IMPORT,90084,,
520492352,40,GateOut,Full,IMPORT,90822,,
-1711083378,40,GateOut,Full,IMPORT,90612,,
-1854677091,40,GateOut,Full,IMPORT,92398,,
861443464,20,GateOut,Full,IMPORT,91615,,
-1777801831,20,GateOut,Full,IMPORT,92280,,
179129520,20,GateOut,Full,IMPORT,91335,,
448892992,40,GateOut,Full,IMPORT,91202,,
-1685309015,40,GateOut,Full,IMPORT,90046,,
2088069119,40,GateOut,Full,IMPORT,91356,,
173150537,40,GateOut,Full,IMPORT,92404,,
-1141546746,40,GateOut,Full,IMPORT,90266,,
-559993494,40,GateOut,Full,IMPORT,91711,,
-1960395193,40,GateOut,Full,IMPORT,92236,,
73737092,40,GateOut,Full,IMPORT,93584,,
-1149485817,40,GateOut,Full,IMPORT,92263,,
-608957289,20,GateOut,Full,IMPORT,90010,,
-761709964,40,GateOut,Full,IMPORT,92805,,
-1119908634,40,GateOut,Full,IMPORT,91302,,
-1509352899,40,GateOut,Full,IMPORT,92336,,
-2138453472,40,GateOut,Full,IMPORT,90041,,
677243590,40,GateOut,Full,IMPORT,92845,,
-867576628,40,GateOut,Full,IMPORT,91758,,
-791508434,40,GateOut,Full,IMPORT,92329,,
-1567793095,40,GateOut,Full,IMPORT,91360,,
1741786845,40,GateOut,Full,IMPORT,90602,,
-1018685147,40,GateOut,Full,IMPORT,91780,,
1540684713,40,GateOut,Full,IMPORT,92572,,
-384734417,40,GateOut,Full,IMPORT,91617,,
-1315991360,20,GateOut,Full,IMPORT,91423,,
-554810853,40,GateOut,Full,IMPORT,92382,,
-2052986518,45,GateOut,Full,IMPORT,92210,,
-415256073,40,GateOut,Full,IMPORT,92278,,
561002479,40,GateOut,Full,IMPORT,90078,,
1642619312,45,GateOut,Full,IMPORT,90278,,
723007143,40,GateOut,Full,IMPORT,90006,,
-471047556,20,GateOut,Full,IMPORT,90039,,
821349707,40,GateOut,Full,IMPORT,92335,,
1742836086,40,GateOut,Full,IMPORT,92412,,
-1923700249,40,GateOut,Full,IMPORT,91617,,
-348361770,40,GateOut,Full,IMPORT,90609,,
798776561,40,GateOut,Full,IMPORT,90065,,
-1873452953,40,GateOut,Full,IMPORT,92220,,
-2076518705,40,GateOut,Full,IMPORT,92817,,
-1930650076,40,GateOut,Full,IMPORT,91388,,
-1096098323,45,GateOut,Full,IMPORT,90845,,
606549607,20,GateOut,Full,IMPORT,91114,,
509755900,40,GateOut,Full,IMPORT,90822,,
420510946,40,GateOut,Full,IMPORT,93005,,
-421843715,40,GateOut,Full,IMPORT,90622,,
-480439339,40,GateOut,Full,IMPORT,92656,,
42040025,40,GateOut,Full,IMPORT,90803,,
795194719,40,GateOut,Full,IMPORT,92899,,
1264723845,20,GateOut,Full,IMPORT,92647,,
-2081757181,40,GateOut,Full,IMPORT,90057,,
2086990839,40,GateOut,Full,IMPORT,91340,,
629465348,20,GateOut,Full,IMPORT,93023,,
-1253622540,40,GateOut,Full,IMPORT,91745,,
1956081130,40,GateOut,Full,IMPORT,92327,,
1747292668,40,GateOut,Full,IMPORT,92628,,
-1453270483,40,GateOut,Full,IMPORT,91031,,
141052350,20,GateOut,Full,IMPORT,92202,,
1257930511,40,GateOut,Full,IMPORT,93060,,
515643486,40,GateOut,Full,IMPORT,90074,,
251729964,40,GateOut,Full,IMPORT,92832,,
1818481663,40,GateOut,Full,IMPORT,93041,,
1579165109,20,GateOut,Full,IMPORT,90623,,
-473565595,45,GateOut,Full,IMPORT,91408,,
868227308,40,GateOut,Full,IMPORT,90406,,
-1271957364,20,GateOut,Full,IMPORT,91326,,
1323558702,40,GateOut,Full,IMPORT,90311,,
1246126441,40,GateOut,Full,IMPORT,92862,,
-2029969920,40,GateOut,Full,IMPORT,90068,,
337576890,40,GateOut,Full,IMPORT,90047,,
1792801922,40,GateOut,Full,IMPORT,91765,,
1275095232,40,GateOut,Full,IMPORT,93544,,
-2047614293,40,GateOut,Full,IMPORT,92862,,
677741130,20,GateOut,Full,IMPORT,91041,,
-139491402,40,GateOut,Full,IMPORT,90051,,
-156347234,40,GateOut,Full,IMPORT,91603,,
1393071660,40,GateOut,Full,IMPORT,90712,,
-2003938688,20,GateOut,Full,IMPORT,90026,,
-651766907,20,GateOut,Full,IMPORT,93599,,
-1593528081,40,GateOut,Full,IMPORT,91396,,
-937646808,40,GateOut,Full,IMPORT,90809,,
-268359094,40,GateOut,Full,IMPORT,92698,,
1851265247,40,GateOut,Full,IMPORT,92841,,
-1777980919,40,GateOut,Full,IMPORT,90267,,
2147235946,40,GateOut,Full,IMPORT,91702,,
1540683829,20,GateOut,Full,IMPORT,90069,,
1276629623,40,GateOut,Full,IMPORT,90267,,
599073600,40,GateOut,Full,IMPORT,92582,,
-1678543710,20,GateOut,Full,IMPORT,92587,,
-1037138384,40,GateOut,Full,IMPORT,90078,,
399986519,40,GateOut,Full,IMPORT,90310,,
1667328179,40,GateOut,Full,IMPORT,90006,,
288263222,45,GateOut,Full,IMPORT,90706,,
-93057086,40,GateOut,Full,IMPORT,92653,,
1803857981,40,GateOut,Full,IMPORT,91754,,
-488406032,40,GateOut,Full,IMPORT,90086,,
-519631282,40,GateOut,Full,IMPORT,91497,,
554487057,40,GateOut,Full,IMPORT,92395,,
-1628470943,20,GateOut,Full,IMPORT,91403,,
-117011607,45,GateOut,Full,IMPORT,90847,,
492214594,40,GateOut,Full,IMPORT,90834,,
-643970104,40,GateOut,Full,IMPORT,92701,,
359826909,40,GateOut,Full,IMPORT,91747,,
1316769514,20,GateOut,Full,IMPORT,91304,,
-1586088349,40,GateOut,Full,IMPORT,92805,,
-488951619,40,GateOut,Full,IMPORT,90009,,
-1395167746,20,GateOut,Full,IMPORT,92334,,
890171225,40,GateOut,Full,IMPORT,90304,,
1591295947,40,GateOut,Full,IMPORT,91416,,
-1645707613,40,GateOut,Full,IMPORT,92606,,
1223275069,40,GateOut,Full,IMPORT,92832,,
-1097281275,20,GateOut,Full,IMPORT,90601,,
464497508,40,GateOut,Full,IMPORT,91734,,
1314545114,20,GateOut,Full,IMPORT,92707,,
-2036534051,40,GateOut,Full,IMPORT,90011,,
993958107,40,GateOut,Full,IMPORT,93040,,
-2147151390,40,GateOut,Full,IMPORT,91403,,
-388076986,40,GateOut,Full,IMPORT,93544,,
-1893104010,40,GateOut,Full,IMPORT,93534,,
515423881,40,GateOut,Full,IMPORT,92702,,
1801651678,40,GateOut,Full,IMPORT,91393,,
-1434733601,40,GateOut,Full,IMPORT,91788,,
-199859078,20,GateOut,Full,IMPORT,92661,,
-1980480559,20,GateOut,Full,IMPORT,90240,,
-684607071,45,GateOut,Full,IMPORT,90712,,
1617604321,40,GateOut,Full,IMPORT,92870,,
1814331457,40,GateOut,Full,IMPORT,90018,,
-956381835,40,GateOut,Full,IMPORT,90082,,
181533950,40,GateOut,Full,IMPORT,90015,,
1292552405,40,GateOut,Full,IMPORT,91042,,
146243126,20,GateOut,Full,IMPORT,90755,,
-588789996,20,GateOut,Full,IMPORT,93002,,
-1634177154,40,GateOut,Full,IMPORT,91372,,
-1036733636,40,GateOut,Full,IMPORT,92342,,
-908650270,20,GateOut,Full,IMPORT,90048,,
-3290412,40,GateOut,Full,IMPORT,90721,,
-280866274,40,GateOut,Full,IMPORT,92312,,
-33225290,20,GateOut,Full,IMPORT,92254,,
-1356598707,40,GateOut,Full,IMPORT,92616,,
-1884775921,45,GateOut,Full,IMPORT,92260,,
-704933178,20,GateOut,Full,IMPORT,91759,,
1374174465,40,GateOut,Full,IMPORT,90224,,
-603511574,45,GateOut,Full,IMPORT,90502,,
-684652427,40,GateOut,Full,IMPORT,91759,,
-1465041344,40,GateOut,Full,IMPORT,91381,,
1329770903,20,GateOut,Full,IMPORT,92263,,
-1751420414,20,GateOut,Full,IMPORT,90832,,
-1090603744,40,GateOut,Full,IMPORT,90310,,
-273674021,40,GateOut,Full,IMPORT,92591,,
73509862,40,GateOut,Full,IMPORT,91325,,
244910817,40,GateOut,Full,IMPORT,93043,,
244100392,40,GateOut,Full,IMPORT,90084,,
-1765710741,40,GateOut,Full,IMPORT,91790,,
-1409109686,40,GateOut,Full,IMPORT,90808,,
597811080,40,GateOut,Full,IMPORT,91841,,
1224991730,40,GateOut,Full,IMPORT,92282,,
-1770097999,20,GateOut,Full,IMPORT,90211,,
-1748478079,40,GateOut,Full,IMPORT,92321,,
-1462816887,40,GateOut,Full,IMPORT,90102,,
1261044916,40,GateOut,Full,IMPORT,90723,,
-428156711,20,GateOut,Full,IMPORT,92516,,
-1991650507,40,GateOut,Full,IMPORT,92614,,
-528022145,40,GateOut,Full,IMPORT,92423,,
1456213701,40,GateOut,Full,IMPORT,92649,,
-462629110,40,GateOut,Full,IMPORT,90607,,
-1774453358,40,GateOut,Full,IMPORT,91729,,
1306465302,40,GateOut,Full,IMPORT,92648,,
1044773420,40,GateOut,Full,IMPORT,91030,,
1953640187,20,GateOut,Full,IMPORT,92809,,
1043195721,40,GateOut,Full,IMPORT,91031,,
-552760505,40,GateOut,Full,IMPORT,91103,,
1149687390,40,GateOut,Full,IMPORT,91416,,
916674022,40,GateOut,Full,IMPORT,92650,,
1666754860,40,GateOut,Full,IMPORT,93020,,
-997915445,40,GateOut,Full,IMPORT,91723,,
-70112607,40,GateOut,Full,IMPORT,92702,,
-1087843270,40,GateOut,Full,IMPORT,93022,,
492437308,40,GateOut,Full,IMPORT,91191,,
423870030,40,GateOut,Full,IMPORT,92809,,
-1703359036,40,GateOut,Full,IMPORT,90012,,
1951389183,40,GateOut,Full,IMPORT,92823,,
651135278,40,GateOut,Full,IMPORT,90094,,
-136829872,20,GateOut,Full,IMPORT,91207,,
1544551845,20,GateOut,Full,IMPORT,92881,,
-793739928,40,GateOut,Full,IMPORT,90650,,
-1158171620,40,GateOut,Full,IMPORT,91384,,
1193882827,40,GateOut,Full,IMPORT,91031,,
2107011308,40,GateOut,Full,IMPORT,90009,,
-1346335879,20,GateOut,Full,IMPORT,92548,,
852883905,40,GateOut,Full,IMPORT,90639,,
1947483079,20,GateOut,Full,IMPORT,93550,,
-1970567267,45,GateOut,Full,IMPORT,90680,,
-2129145362,40,GateOut,Full,IMPORT,91222,,
2032980922,45,GateOut,Full,IMPORT,90501,,
1470799229,40,GateOut,Full,IMPORT,92304,,
-1758178814,40,GateOut,Full,IMPORT,92655,,
-1828984104,40,GateOut,Full,IMPORT,90032,,
-1446178824,45,GateOut,Full,IMPORT,91371,,
-800541204,40,GateOut,Full,IMPORT,93563,,
-1736754781,40,GateOut,Full,IMPORT,91758,,
-129487511,45,GateOut,Full,IMPORT,92856,,
-2021732345,40,GateOut,Full,IMPORT,92314,,
-1174244345,45,GateOut,Full,IMPORT,91303,,
1078389398,40,GateOut,Full,IMPORT,90221,,
1583945825,40,GateOut,Full,IMPORT,91746,,
-800784411,40,GateOut,Full,IMPORT,90024,,
-786918736,40,GateOut,Full,IMPORT,93022,,
-88759527,40,GateOut,Full,IMPORT,92656,,
-226007042,40,GateOut,Full,IMPORT,91387,,
1250130186,40,GateOut,Full,IMPORT,92411,,
113886529,20,GateOut,Full,IMPORT,91182,,
1287785415,40,GateOut,Full,IMPORT,90637,,
-2024062250,40,GateOut,Full,IMPORT,92320,,
-1549181917,20,GateOut,Full,IMPORT,92812,,
-233547267,40,GateOut,Full,IMPORT,90082,,
-1108874505,40,GateOut,Full,IMPORT,93552,,
-1518978713,45,GateOut,Full,IMPORT,92651,,
528959126,40,GateOut,Full,IMPORT,92418,,
800775491,20,GateOut,Full,IMPORT,90240,,
-54531373,40,GateOut,Full,IMPORT,90047,,
-1109651345,40,GateOut,Full,IMPORT,92546,,
1713345491,40,GateOut,Full,IMPORT,90001,,
-458133635,40,GateOut,Full,IMPORT,92675,,
684010631,40,GateOut,Full,IMPORT,90008,,
162325634,40,GateOut,Full,IMPORT,90840,,
-1570218564,40,GateOut,Full,IMPORT,92376,,
557373524,40,GateOut,Full,IMPORT,92860,,
1581952684,20,GateOut,Full,IMPORT,92377,,
-1085068952,40,GateOut,Full,IMPORT,91104,,
-904739946,20,GateOut,Full,IMPORT,91740,,
642326331,40,GateOut,Full,IMPORT,90846,,
426514854,20,GateOut,Full,IMPORT,90068,,
-1315689513,40,GateOut,Full,IMPORT,92242,,
260208791,40,GateOut,Full,IMPORT,90404,,
-1558134965,40,GateOut,Full,IMPORT,92620,,
1810933461,40,GateOut,Full,IMPORT,92394,,
-2018053329,40,GateOut,Full,IMPORT,91131,,
1507550642,45,GateOut,Full,IMPORT,91321,,
-1132654451,40,GateOut,Full,IMPORT,90266,,
-1500957958,40,GateOut,Full,IMPORT,90845,,
1042875547,20,GateOut,Full,IMPORT,93094,,
31544346,40,GateOut,Full,IMPORT,91188,,
-1172810756,20,GateOut,Full,IMPORT,92371,,
-1272030252,40,GateOut,Full,IMPORT,90888,,
273886651,40,GateOut,Full,IMPORT,90083,,
1098989087,40,GateOut,Full,IMPORT,90046,,
-855673075,20,GateOut,Full,IMPORT,90723,,
-2104375753,40,GateOut,Full,IMPORT,91401,,
290901721,40,GateOut,Full,IMPORT,92838,,
2106403281,20,GateOut,Full,IMPORT,90888,,
224162332,40,GateOut,Full,IMPORT,91117,,
-1680408558,40,GateOut,Full,IMPORT,90035,,
153638889,40,GateOut,Full,IMPORT,92382,,
-155110178,40,GateOut,Full,IMPORT,90508,,
-475687422,40,GateOut,Full,IMPORT,92842,,
493166426,40,GateOut,Full,IMPORT,91364,,
819782756,40,GateOut,Full,IMPORT,91522,,
-340655675,45,GateOut,Full,IMPORT,92411,,
1225788878,40,GateOut,Full,IMPORT,92282,,
1585328402,20,GateOut,Full,IMPORT,90309,,
-762324624,40,GateOut,Full,IMPORT,90723,,
-2002755279,40,GateOut,Full,IMPORT,92822,,
-743483156,20,GateOut,Full,IMPORT,92406,,
-1516440848,20,GateOut,Full,IMPORT,92315,,
2071742610,20,GateOut,Full,IMPORT,92309,,
-1634880032,45,GateOut,Full,IMPORT,91361,,
1617750749,40,GateOut,Full,IMPORT,91785,,
-1227065448,40,GateOut,Full,IMPORT,92385,,
2032467660,20,GateOut,Full,IMPORT,90025,,
1981261931,40,GateOut,Full,IMPORT,92649,,
947544264,40,GateOut,Full,IMPORT,91716,,
-70568701,40,GateOut,Full,IMPORT,92704,,
986786782,40,GateOut,Full,IMPORT,91748,,
945493802,40,GateOut,Full,IMPORT,91333,,
437901609,20,GateOut,Full,IMPORT,90630,,
-1371735149,40,GateOut,Full,IMPORT,92675,,
2015234553,40,GateOut,Full,IMPORT,92609,,
-2134998136,20,GateOut,Full,IMPORT,92659,,
-1979664006,20,GateOut,Full,IMPORT,90822,,
575645298,40,GateOut,Full,IMPORT,92606,,
-290716905,40,GateOut,Full,IMPORT,92868,,
-604491988,40,GateOut,Full,IMPORT,90809,,
1144038622,45,GateOut,Full,IMPORT,90221,,
-655972351,40,GateOut,Full,IMPORT,92365,,
-643839622,40,GateOut,Full,IMPORT,92403,,
-208341001,40,GateOut,Full,IMPORT,92571,,
262607339,40,GateOut,Full,IMPORT,93062,,
-1629027776,40,GateOut,Full,IMPORT,93006,,
-1315053290,40,GateOut,Full,IMPORT,92408,,
-1201194832,40,GateOut,Full,IMPORT,90018,,
2004883246,40,GateOut,Full,IMPORT,91791,,
108759825,20,GateOut,Full,IMPORT,92412,,
763071186,20,GateOut,Full,IMPORT,92554,,
-430505658,20,GateOut,Full,IMPORT,90840,,
-1109863562,45,GateOut,Full,IMPORT,91797,,
-679448917,40,GateOut,Full,IMPORT,92255,,
732370075,40,GateOut,Full,IMPORT,92412,,
-2122275913,40,GateOut,Full,IMPORT,92368,,
1460019018,40,GateOut,Full,IMPORT,90265,,
-1028211753,20,GateOut,Full,IMPORT,92305,,
-332110744,40,GateOut,Full,IMPORT,92339,,
-991725712,45,GateOut,Full,IMPORT,90411,,
-2084862345,40,GateOut,Full,IMPORT,93599,,
1335190222,40,GateOut,Full,IMPORT,91103,,
1031716980,20,GateOut,Full,IMPORT,91755,,
-617009985,40,GateOut,Full,IMPORT,92395,,
847165016,40,GateOut,Full,IMPORT,90807,,
-1417246633,40,GateOut,Full,IMPORT,92377,,
-323894141,20,GateOut,Full,IMPORT,92261,,
-1118210640,40,GateOut,Full,IMPORT,92270,,
-1773701275,40,GateOut,Full,IMPORT,92867,,
-851475564,40,GateOut,Full,IMPORT,92615,,
-1014771826,40,GateOut,Full,IMPORT,90652,,
52122821,45,GateOut,Full,IMPORT,92277,,
-701366776,40,GateOut,Full,IMPORT,91733,,
1270284999,20,GateOut,Full,IMPORT,92627,,
-343071888,40,GateOut,Full,IMPORT,92332,,
1650984734,40,GateOut,Full,IMPORT,90660,,
-1893285293,40,GateOut,Full,IMPORT,91214,,
-272799968,40,GateOut,Full,IMPORT,92377,,
2136120222,40,GateOut,Full,IMPORT,93035,,
2114686204,40,GateOut,Full,IMPORT,92247,,
396586308,40,GateOut,Full,IMPORT,90066,,
-95910736,40,GateOut,Full,IMPORT,90245,,
185231443,40,GateOut,Full,IMPORT,92268,,
174683215,20,GateOut,Full,IMPORT,92648,,
-737687369,40,GateOut,Full,IMPORT,90605,,
1135594454,40,GateOut,Full,IMPORT,92317,,
-211047390,40,GateOut,Full,IMPORT,91046,,
1221011539,40,GateOut,Full,IMPORT,92590,,
321855002,40,GateOut,Full,IMPORT,91763,,
201749210,40,GateOut,Full,IMPORT,92263,,
-476041146,40,GateOut,Full,IMPORT,90670,,
-34538265,20,GateOut,Full,IMPORT,91324,,
-1617859057,20,GateOut,Full,IMPORT,92315,,
-1069798567,40,GateOut,Full,IMPORT,90742,,
-731907664,40,GateOut,Full,IMPORT,91025,,
655347405,40,GateOut,Full,IMPORT,91017,,
-1503326778,40,GateOut,Full,IMPORT,92683,,
-1071094825,40,GateOut,Full,IMPORT,93035,,
1741659325,40,GateOut,Full,IMPORT,90610,,
1113339318,40,GateOut,Full,IMPORT,90093,,
703724126,40,GateOut,Full,IMPORT,92530,,
1426799838,20,GateOut,Full,IMPORT,91306,,
-1507420467,40,GateOut,Full,IMPORT,90024,,
-1599543214,40,GateOut,Full,IMPORT,90623,,
10445028,40,GateOut,Full,IMPORT,90054,,
1831280882,40,GateOut,Full,IMPORT,90832,,
856498289,40,GateOut,Full,IMPORT,92672,,
-1847163271,20,GateOut,Full,IMPORT,92886,,
-876682266,40,GateOut,Full,IMPORT,91411,,
-929532152,20,GateOut,Full,IMPORT,91182,,
-1110680634,40,GateOut,Full,IMPORT,92543,,
-198027914,40,GateOut,Full,IMPORT,91387,,
-1933162953,40,GateOut,Full,IMPORT,92850,,
1090800937,20,GateOut,Full,IMPORT,93031,,
-1880714081,20,GateOut,Full,IMPORT,90022,,
1345640858,40,GateOut,Full,IMPORT,90010,,
-1527728196,40,GateOut,Full,IMPORT,92663,,
225151315,40,GateOut,Full,IMPORT,90707,,
-1855244590,40,GateOut,Full,IMPORT,90231,,
-1245630980,40,GateOut,Full,IMPORT,90068,,
-1727054629,40,GateOut,Full,IMPORT,91357,,
802676524,20,GateOut,Full,IMPORT,92517,,
-662481712,40,GateOut,Full,IMPORT,91207,,
-493356606,40,GateOut,Full,IMPORT,91363,,
-984890506,40,GateOut,Full,IMPORT,92701,,
1211031800,20,GateOut,Full,IMPORT,92677,,
-114481941,40,GateOut,Full,IMPORT,92705,,
-337311422,40,GateOut,Full,IMPORT,90223,,
-509258104,40,GateOut,Full,IMPORT,91767,,
-62964873,20,GateOut,Full,IMPORT,92887,,
441746856,40,GateOut,Full,IMPORT,90602,,
1756535777,40,GateOut,Full,IMPORT,91482,,
405687141,40,GateOut,Full,IMPORT,90802,,
-1816750170,40,GateOut,Full,IMPORT,92369,,
1054946847,40,GateOut,Full,IMPORT,90065,,
-1207231170,40,GateOut,Full,IMPORT,92615,,
444644250,40,GateOut,Full,IMPORT,92683,,
2081060137,40,GateOut,Full,IMPORT,91335,,
1600337038,40,GateOut,Full,IMPORT,92411,,
1249314320,40,GateOut,Full,IMPORT,93032,,
-1755618042,40,GateOut,Full,IMPORT,90265,,
-1556253543,40,GateOut,Full,IMPORT,93584,,
-107870793,40,GateOut,Full,IMPORT,90035,,
246507949,40,GateOut,Full,IMPORT,90042,,
1384453714,40,GateOut,Full,IMPORT,92424,,
-659729253,45,GateOut,Full,IMPORT,91101,,
-861057942,40,GateOut,Full,IMPORT,91775,,
-1846024994,40,GateOut,Full,IMPORT,92258,,
-2117735873,40,GateOut,Full,IMPORT,92292,,
-858926543,40,GateOut,Full,IMPORT,91207,,
-1307691901,40,GateOut,Full,IMPORT,93099,,
-992010917,40,GateOut,Full,IMPORT,90093,,
-898029684,40,GateOut,Full,IMPORT,91308,,
1941071308,40,GateOut,Full,IMPORT,90813,,
1757090219,40,GateOut,Full,IMPORT,90504,,
728850329,40,GateOut,Full,IMPORT,92241,,
1786565573,40,GateOut,Full,IMPORT,93563,,
-304362218,40,GateOut,Full,IMPORT,93043,,
809543719,20,GateOut,Full,IMPORT,91775,,
-518264543,40,GateOut,Full,IMPORT,90266,,
1757662000,40,GateOut,Full,IMPORT,91734,,
795312428,40,GateOut,Full,IMPORT,91701,,
1188806123,20,GateOut,Full,IMPORT,92336,,
1393373406,40,GateOut,Full,IMPORT,93543,,
-541352805,40,GateOut,Full,IMPORT,92276,,
-1432744115,40,GateOut,Full,IMPORT,92593,,
-1946934835,40,GateOut,Full,IMPORT,90403,,
1972863499,20,GateOut,Full,IMPORT,91206,,
-1341078896,40,GateOut,Full,IMPORT,90040,,
-1496829679,45,GateOut,Full,IMPORT,91706,,
1680828546,40,GateOut,Full,IMPORT,91395,,
835435659,40,GateOut,Full,IMPORT,93592,,
1313244052,40,GateOut,Full,IMPORT,92392,,
776025941,40,GateOut,Full,IMPORT,92607,,
-2052410030,40,GateOut,Full,IMPORT,90275,,
-1416032524,40,GateOut,Full,IMPORT,91386,,
1140760120,40,GateOut,Full,IMPORT,92712,,
-1128951396,40,GateOut,Full,IMPORT,91780,,
1186141056,40,GateOut,Full,IMPORT,90251,,
-1199238401,40,GateOut,Full,IMPORT,90189,,
461888844,40,GateOut,Full,IMPORT,92521,,
1809772530,40,GateOut,Full,IMPORT,90310,,
-837758593,40,GateOut,Full,IMPORT,90034,,
781428495,20,GateOut,Full,IMPORT,92581,,
1866613645,45,GateOut,Full,IMPORT,91222,,
-217371662,40,GateOut,Full,IMPORT,90211,,
636020452,40,GateOut,Full,IMPORT,90306,,
-1671172645,40,GateOut,Full,IMPORT,90640,,
51275492,40,GateOut,Full,IMPORT,92564,,
-1725348283,40,GateOut,Full,IMPORT,91184,,
-1149809990,40,GateOut,Full,IMPORT,90749,,
-465006450,20,GateOut,Full,IMPORT,90842,,
-1326541054,20,GateOut,Full,IMPORT,91778,,
196994218,40,GateOut,Full,IMPORT,92532,,
-1326319248,40,GateOut,Full,IMPORT,92832,,
-1576077475,40,GateOut,Full,IMPORT,91510,,
-1137557480,20,GateOut,Full,IMPORT,91609,,
1883845280,40,GateOut,Full,IMPORT,93065,,
-342071161,40,GateOut,Full,IMPORT,90089,,
291113663,40,GateOut,Full,IMPORT,90201,,
229371864,40,GateOut,Full,IMPORT,93534,,
-1373822622,40,GateOut,Full,IMPORT,92506,,
-1807356367,40,GateOut,Full,IMPORT,92804,,
-793221773,40,GateOut,Full,IMPORT,91791,,
601110786,40,GateOut,Full,IMPORT,91395,,
-1348546090,20,GateOut,Full,IMPORT,92812,,
-1681646019,40,GateOut,Full,IMPORT,92590,,
428081278,40,GateOut,Full,IMPORT,92805,,
-1093674988,40,GateOut,Full,IMPORT,92805,,
-1338281835,40,GateOut,Full,IMPORT,90503,,
-1483200737,40,GateOut,Full,IMPORT,90012,,
-1471890456,20,GateOut,Full,IMPORT,91118,,
-1767938614,40,GateOut,Full,IMPORT,91007,,
799073549,20,GateOut,Full,IMPORT,92709,,
956669844,40,GateOut,Full,IMPORT,92408,,
149262842,40,GateOut,Full,IMPORT,90239,,
-831773682,45,GateOut,Full,IMPORT,92532,,
206663163,40,GateOut,Full,IMPORT,92358,,
73054159,40,GateOut,Full,IMPORT,92276,,
547315940,40,GateOut,Full,IMPORT,91618,,
97736014,40,GateOut,Full,IMPORT,92365,,
65505631,40,GateOut,Full,IMPORT,92366,,
1497213967,40,GateOut,Full,IMPORT,90603,,
895102729,40,GateOut,Full,IMPORT,91740,,
-987581439,20,GateOut,Full,IMPORT,92596,,
-1866940411,40,GateOut,Full,IMPORT,91606,,
761219411,40,GateOut,Full,IMPORT,90212,,
-644292589,40,GateOut,Full,IMPORT,91333,,
-387963848,40,GateOut,Full,IMPORT,92868,,
-626445788,45,GateOut,Full,IMPORT,92596,,
-2061736371,40,GateOut,Full,IMPORT,92517,,
2127477638,40,GateOut,Full,IMPORT,90004,,
2006470460,40,GateOut,Full,IMPORT,92502,,
-891130667,40,GateOut,Full,IMPORT,91612,,
1646551922,20,GateOut,Full,IMPORT,92321,,
957860604,40,GateOut,Full,IMPORT,91775,,
139630609,40,GateOut,Full,IMPORT,90240,,
-1722851406,40,GateOut,Full,IMPORT,91355,,
-962649337,40,GateOut,Full,IMPORT,91365,,
-1386296849,40,GateOut,Full,IMPORT,93510,,
-498658716,20,GateOut,Full,IMPORT,90809,,
-1094219046,40,GateOut,Full,IMPORT,92614,,
-2133384390,40,GateOut,Full,IMPORT,92556,,
912116058,40,GateOut,Full,IMPORT,91184,,
-1672296555,40,GateOut,Full,IMPORT,92503,,
1240917404,40,GateOut,Full,IMPORT,93015,,
1649611786,20,GateOut,Full,IMPORT,91710,,
247685130,40,GateOut,Full,IMPORT,90844,,
1404492186,20,GateOut,Full,IMPORT,92707,,
1671340416,40,GateOut,Full,IMPORT,92255,,
389431858,40,GateOut,Full,IMPORT,90506,,
-2125567964,40,GateOut,Full,IMPORT,92803,,
987667347,20,GateOut,Full,IMPORT,92685,,
-2119398195,40,GateOut,Full,IMPORT,91221,,
111994803,40,GateOut,Full,IMPORT,90210,,
-711220508,40,GateOut,Full,IMPORT,92508,,
62970141,20,GateOut,Full,IMPORT,91121,,
1311833766,20,GateOut,Full,IMPORT,91188,,
84476176,40,GateOut,Full,IMPORT,92832,,
951725464,20,GateOut,Full,IMPORT,92406,,
-1288760970,40,GateOut,Full,IMPORT,92308,,
-1534838779,40,GateOut,Full,IMPORT,91205,,
