Subject,Start date,Start time,Container Size,In/Out Gate,Full / Empty,Container Status,Origin,Slot
-1005297907,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90096,Slot32
2139887964,7/17/2017,07:45:00 AM,20,GateIn,Empty,EXPORT,91733,Slot32
-2041802203,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,92203,Slot32
1710520780,7/17/2017,07:45:00 AM,40,GateIn,Full,EXPORT,90014,Slot32
472267870,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,92369,Slot32
210599387,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,91201,Slot32
1546097256,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90832,Slot32
-1945858567,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,91308,Slot32
-1366635202,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,92263,Slot32
-1827211495,7/17/2017,07:45:00 AM,45,GateIn,Empty,EXPORT,90660,Slot32
175718733,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,92344,Slot32
-1141614489,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90077,Slot32
1110258384,7/17/2017,07:45:00 AM,45,GateIn,Full,EXPORT,91716,Slot32
1624728736,7/17/2017,07:45:00 AM,40,GateIn,Full,EXPORT,90240,Slot32
526982903,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,91402,Slot32
-1789015385,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90032,Slot32
-1249273957,7/17/2017,07:45:00 AM,40,GateIn,Full,EXPORT,90742,Slot32
14576884,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,91303,Slot32
854670911,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,91731,Slot32
-989861819,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90302,Slot32
-378993642,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90312,Slot32
-503474263,7/17/2017,07:45:00 AM,40,GateIn,Full,EXPORT,92570,Slot32
1227398453,7/17/2017,07:45:00 AM,40,GateIn,Full,EXPORT,92342,Slot32
1538828305,7/17/2017,07:45:00 AM,20,GateIn,Empty,EXPORT,91762,Slot32
126989219,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,90052,Slot32
865617271,7/17/2017,07:45:00 AM,20,GateIn,Empty,EXPORT,93094,Slot32
-788311075,7/17/2017,07:45:00 AM,40,GateIn,Empty,EXPORT,92646,Slot32
726996349,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92702,Slot33
-333998775,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,92836,Slot33
-272647980,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90245,Slot33
1924492062,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,93040,Slot33
1880007568,7/17/2017,08:00:00 AM,45,GateIn,Empty,EXPORT,90813,Slot33
1362814311,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,91020,Slot33
1101351568,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91702,Slot33
1468541427,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,93004,Slot33
1268629681,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91804,Slot33
-1971214374,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92506,Slot33
-1836214648,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92701,Slot33
-740801599,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,91107,Slot33
284048651,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92880,Slot33
176194718,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,90096,Slot33
485239130,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90670,Slot33
1561980695,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92610,Slot33
523414649,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92226,Slot33
720482098,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91780,Slot33
-198146507,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,92555,Slot33
-1690739371,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92393,Slot33
1621679951,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,92605,Slot33
1192821894,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92418,Slot33
-1864120037,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,91114,Slot33
960363659,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91021,Slot33
-885990020,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90803,Slot33
-476566394,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91310,Slot33
919371060,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90831,Slot33
1238079703,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,91107,Slot33
-2038202374,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90733,Slot33
-1196015762,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91357,Slot33
-750150716,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91007,Slot33
140425663,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92399,Slot33
369871533,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,93544,Slot33
-1100292185,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92882,Slot33
-1131442965,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,92885,Slot33
-1883111772,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92659,Slot33
535934357,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90502,Slot33
1290391632,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91706,Slot33
1950557099,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,90272,Slot33
-1134644003,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92676,Slot33
-2091214056,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90307,Slot33
-116363424,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91121,Slot33
-1028594467,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92807,Slot33
-987920203,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,91124,Slot33
-911647051,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90801,Slot33
312139606,7/17/2017,08:00:00 AM,45,GateIn,Empty,EXPORT,91042,Slot33
768029894,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92364,Slot33
-132880757,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92602,Slot33
1133223273,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,92846,Slot33
1191676743,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92314,Slot33
-442604264,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,91020,Slot33
717888681,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90895,Slot33
302703378,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91328,Slot33
-1635155610,7/17/2017,08:00:00 AM,20,GateIn,Empty,EXPORT,91733,Slot33
-784634093,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92881,Slot33
1601601439,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92570,Slot33
-1099013849,7/17/2017,08:00:00 AM,45,GateIn,Empty,EXPORT,90702,Slot33
1722620904,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91376,Slot33
-1258550355,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92323,Slot33
294961506,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92339,Slot33
1822516844,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92809,Slot33
212148455,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91410,Slot33
84081196,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,92517,Slot33
-1504109594,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,91784,Slot33
1560277526,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,93551,Slot33
1546376989,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,92345,Slot33
1380702469,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90605,Slot33
-1839733654,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90840,Slot33
804328070,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,93062,Slot33
599907307,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92516,Slot33
1886243953,7/17/2017,08:00:00 AM,45,GateIn,Empty,EXPORT,90024,Slot33
-23359603,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92570,Slot33
1309110316,7/17/2017,08:00:00 AM,40,GateIn,Full,EXPORT,92802,Slot33
1382775041,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92637,Slot33
709415428,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90312,Slot33
1146640104,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,90012,Slot33
492371004,7/17/2017,08:00:00 AM,40,GateIn,Empty,EXPORT,92264,Slot33
-337076717,7/17/2017,08:15:00 AM,40,GateIn,Full,EXPORT,92659,Slot34
905266742,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92879,Slot34
-1560390029,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90064,Slot34
781315302,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92589,Slot34
-794992961,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92804,Slot34
-1926750416,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90275,Slot34
140399815,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92710,Slot34
-196245477,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92235,Slot34
-1886405559,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90038,Slot34
1832194369,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90832,Slot34
1023932089,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92592,Slot34
1383845881,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92698,Slot34
1771819983,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91735,Slot34
74857479,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,92708,Slot34
-1404427526,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90731,Slot34
-2131072399,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91426,Slot34
866015127,7/17/2017,08:15:00 AM,40,GateIn,Full,EXPORT,92399,Slot34
-938812580,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92694,Slot34
54921403,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,93544,Slot34
-1792408347,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90044,Slot34
-123190096,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92413,Slot34
-752997664,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91210,Slot34
546095225,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92705,Slot34
-38443614,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90309,Slot34
2103588391,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91125,Slot34
1662768340,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,92284,Slot34
211847676,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91798,Slot34
-1681015920,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92674,Slot34
741427090,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92630,Slot34
-1099378302,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92321,Slot34
-1868637143,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92866,Slot34
-1374221832,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91383,Slot34
1213810157,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90721,Slot34
1344366172,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92536,Slot34
1521139307,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,90746,Slot34
-1209975199,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91416,Slot34
1710473756,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90245,Slot34
1247976094,7/17/2017,08:15:00 AM,45,GateIn,Empty,EXPORT,91309,Slot34
-66832092,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,92402,Slot34
-782429733,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91303,Slot34
2074520280,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,93011,Slot34
680236758,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92354,Slot34
422843588,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92822,Slot34
1229928215,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,92886,Slot34
-123982832,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91188,Slot34
-326319221,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90254,Slot34
325178126,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,93563,Slot34
1292143882,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,91016,Slot34
991340918,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92373,Slot34
170386032,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90745,Slot34
-1914857751,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,92688,Slot34
-193636638,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,93093,Slot34
-957013899,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92693,Slot34
-786003543,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92410,Slot34
-917919334,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90267,Slot34
545605573,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90056,Slot34
1132358910,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91362,Slot34
-326049289,7/17/2017,08:15:00 AM,40,GateIn,Full,EXPORT,92234,Slot34
904442106,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90084,Slot34
-461462794,7/17/2017,08:15:00 AM,40,GateIn,Full,EXPORT,92345,Slot34
-770746944,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,91503,Slot34
1810450867,7/17/2017,08:15:00 AM,20,GateIn,Full,EXPORT,91115,Slot34
1767534296,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,90502,Slot34
-2075036360,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92311,Slot34
1487979164,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92674,Slot34
-1484143306,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92782,Slot34
-1640451817,7/17/2017,08:15:00 AM,40,GateIn,Empty,EXPORT,92619,Slot34
-21202939,7/17/2017,08:15:00 AM,20,GateIn,Empty,EXPORT,92310,Slot34
1256777370,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90023,Slot35
1214960935,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91793,Slot35
-1125863301,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92304,Slot35
-1272087094,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90733,Slot35
721544491,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,90007,Slot35
-514626762,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90233,Slot35
-517571514,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91732,Slot35
1881782667,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90847,Slot35
466083760,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91735,Slot35
-125151777,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,92623,Slot35
1698402602,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92263,Slot35
-1008790237,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92424,Slot35
-1697061502,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91506,Slot35
-1696356936,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92725,Slot35
855702657,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90308,Slot35
1911632600,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90068,Slot35
-940623526,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92503,Slot35
-2025791896,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,91752,Slot35
418989814,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90508,Slot35
2033767478,7/17/2017,08:30:00 AM,40,GateIn,Full,EXPORT,91102,Slot35
-428967939,7/17/2017,08:30:00 AM,40,GateIn,Full,EXPORT,91106,Slot35
1099233109,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92327,Slot35
800601414,7/17/2017,08:30:00 AM,40,GateIn,Full,EXPORT,92253,Slot35
-342490349,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,91501,Slot35
1911695644,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,92684,Slot35
-453846163,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92404,Slot35
-289290941,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92378,Slot35
1398290166,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,93006,Slot35
-876244757,7/17/2017,08:30:00 AM,45,GateIn,Empty,EXPORT,91191,Slot35
-1501944427,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90637,Slot35
487202680,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,91408,Slot35
-355571565,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92270,Slot35
1392487680,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91607,Slot35
1505873256,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,93044,Slot35
-355647632,7/17/2017,08:30:00 AM,45,GateIn,Empty,EXPORT,93004,Slot35
2064404785,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91116,Slot35
891852154,7/17/2017,08:30:00 AM,20,GateIn,Full,EXPORT,91316,Slot35
119305166,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92625,Slot35
-659884011,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90057,Slot35
-347200319,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91006,Slot35
1378109238,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92607,Slot35
-601522134,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91405,Slot35
-766504490,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92808,Slot35
296096694,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90048,Slot35
1273750657,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91382,Slot35
-1837446783,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92837,Slot35
-1421692067,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90809,Slot35
1817901221,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92618,Slot35
659313676,7/17/2017,08:30:00 AM,20,GateIn,Full,EXPORT,90621,Slot35
-488430672,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91007,Slot35
279955356,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,91302,Slot35
-1772897207,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91182,Slot35
313746019,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92782,Slot35
-1392142931,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91752,Slot35
1091733799,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,90091,Slot35
-434420616,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,93009,Slot35
39001473,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,93041,Slot35
-1524158955,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91510,Slot35
-887809492,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,93021,Slot35
1220066930,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91618,Slot35
-580820660,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,90734,Slot35
-1090576999,7/17/2017,08:30:00 AM,40,GateIn,Full,EXPORT,90671,Slot35
1826059395,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91735,Slot35
732627548,7/17/2017,08:30:00 AM,40,GateIn,Full,EXPORT,90301,Slot35
926247752,7/17/2017,08:30:00 AM,45,GateIn,Empty,EXPORT,91361,Slot35
2008714013,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92609,Slot35
754851026,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92662,Slot35
1951373000,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90293,Slot35
-249966114,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91741,Slot35
-502161405,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91129,Slot35
935348336,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92385,Slot35
-930280433,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,92358,Slot35
1434121915,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90302,Slot35
-1977536888,7/17/2017,08:30:00 AM,45,GateIn,Empty,EXPORT,92860,Slot35
-486854837,7/17/2017,08:30:00 AM,40,GateIn,Full,EXPORT,90211,Slot35
1941837022,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91601,Slot35
-1015775000,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,93005,Slot35
-1180103686,7/17/2017,08:30:00 AM,20,GateIn,Empty,EXPORT,92234,Slot35
-1077257180,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,91106,Slot35
-1193079129,7/17/2017,08:30:00 AM,40,GateIn,Empty,EXPORT,90748,Slot35
931772741,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,92599,Slot36
-699180305,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92312,Slot36
-1540418868,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92659,Slot36
383467931,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90224,Slot36
-568976716,7/17/2017,08:45:00 AM,20,GateIn,Full,EXPORT,91353,Slot36
-617460498,7/17/2017,08:45:00 AM,40,GateIn,Full,EXPORT,90021,Slot36
-49957612,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90274,Slot36
1742292698,7/17/2017,08:45:00 AM,20,GateIn,Full,EXPORT,91401,Slot36
1588937402,7/17/2017,08:45:00 AM,45,GateIn,Empty,EXPORT,92309,Slot36
1806772984,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,93001,Slot36
-2100865056,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90041,Slot36
-656820178,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92883,Slot36
-869472728,7/17/2017,08:45:00 AM,40,GateIn,Full,EXPORT,90623,Slot36
1220033685,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92589,Slot36
-1521202953,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,92286,Slot36
2037438267,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92627,Slot36
1163151719,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90713,Slot36
-324144311,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92252,Slot36
2044183445,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90630,Slot36
279935494,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,92350,Slot36
-2106587027,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91356,Slot36
-1320370843,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92519,Slot36
1203335691,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90063,Slot36
-1692074236,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92626,Slot36
1791973455,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92401,Slot36
-249693871,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90302,Slot36
893573134,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90510,Slot36
1425420923,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,90662,Slot36
-1771165482,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,93022,Slot36
-91042763,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91740,Slot36
175960442,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,92546,Slot36
1619130022,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92530,Slot36
-1497830752,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90294,Slot36
-442159763,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91110,Slot36
-1935913623,7/17/2017,08:45:00 AM,40,GateIn,Full,EXPORT,91340,Slot36
-1984887188,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91040,Slot36
-1103937999,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90755,Slot36
1224477840,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91020,Slot36
948684073,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92625,Slot36
-192220652,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,91739,Slot36
432865676,7/17/2017,08:45:00 AM,20,GateIn,Empty,EXPORT,90074,Slot36
825267337,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92507,Slot36
-33709330,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91503,Slot36
570983593,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,92317,Slot36
-18949579,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,93534,Slot36
388217460,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90633,Slot36
-219703920,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,91024,Slot36
-150536211,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90101,Slot36
-296635135,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90745,Slot36
374872420,7/17/2017,08:45:00 AM,40,GateIn,Empty,EXPORT,90250,Slot36
768176069,7/17/2017,08:45:00 AM,40,GateIn,Full,EXPORT,92584,Slot36
53026820,7/17/2017,08:45:00 AM,40,GateIn,Full,EXPORT,91226,Slot36
